t,r,m,p,value
2004,ROW,Zn,use_phase,7453.069613383218
2005,CHN,Ni,beneficiation_concentration,0.0
2005,CHN,Ni,collection,258.54088333333334
2005,CHN,Ni,environment,0.0
2005,CHN,Ni,fabrication_and_manufacturing,470.0743333333333
2005,CHN,Ni,primary_extraction,0.0
2005,CHN,Ni,recycling_refining_secondary,258.54088333333334
2005,CHN,Ni,refining_primary,431.6583333333333
2005,CHN,Ni,residue_treatment_disposal,0.0
2005,CHN,Ni,sorting_preprocessing,232.68679500000002
2005,CHN,Ni,use_phase,470.0743333333333
2005,CHN,Sn,beneficiation_concentration,6.698867072036538
2005,CHN,Sn,collection,0.0
2005,CHN,Sn,environment,0.0
2005,CHN,Sn,fabrication_and_manufacturing,0.0
2005,CHN,Sn,primary_extraction,6.698867072036538
2005,CHN,Sn,recycling_refining_secondary,0.0
2005,CHN,Sn,refining_primary,33.49301982678264
2005,CHN,Sn,residue_treatment_disposal,0.0
2005,CHN,Sn,sorting_preprocessing,0.0
2005,CHN,Sn,use_phase,0.0
2005,CHN,Zn,beneficiation_concentration,205.87593967936135
2005,CHN,Zn,collection,0.0
2005,CHN,Zn,environment,0.0
2005,CHN,Zn,fabrication_and_manufacturing,0.0
2005,CHN,Zn,primary_extraction,205.87593967936135
2005,CHN,Zn,recycling_refining_secondary,0.0
2005,CHN,Zn,refining_primary,232.8512545218567
2005,CHN,Zn,residue_treatment_disposal,0.0
2005,CHN,Zn,sorting_preprocessing,0.0
2005,CHN,Zn,use_phase,0.0
2005,EU27,Ni,beneficiation_concentration,41.84330648379455
2005,EU27,Ni,collection,446.94849999999997
2005,EU27,Ni,environment,29.79656666666665
2005,EU27,Ni,fabrication_and_manufacturing,595.9313333333333
2005,EU27,Ni,primary_extraction,41.84330648379455
2005,EU27,Ni,recycling_refining_secondary,387.35536666666667
2005,EU27,Ni,refining_primary,431.6583333333333
2005,EU27,Ni,residue_treatment_disposal,59.5931333333333
2005,EU27,Ni,sorting_preprocessing,402.25365
2005,EU27,Ni,use_phase,595.9313333333333
2005,EU27,Sn,beneficiation_concentration,1.8458423723038861
2005,EU27,Sn,collection,52.195402013782186
2005,EU27,Sn,environment,15.658620604134656
2005,EU27,Sn,fabrication_and_manufacturing,69.59386935170959
2005,EU27,Sn,primary_extraction,1.8458423723038861
2005,EU27,Sn,recycling_refining_secondary,20.878160805512874
2005,EU27,Sn,refining_primary,17.867869351709587
2005,EU27,Sn,residue_treatment_disposal,31.317241208269312
2005,EU27,Sn,sorting_preprocessing,46.97586181240397
2005,EU27,Sn,use_phase,69.59386935170959
2005,EU27,Zn,beneficiation_concentration,1618.645771176676
2005,EU27,Zn,collection,2348.898741881979
2005,EU27,Zn,environment,313.1864989175972
2005,EU27,Zn,fabrication_and_manufacturing,3131.8649891759715
2005,EU27,Zn,primary_extraction,1618.645771176676
2005,EU27,Zn,recycling_refining_secondary,1722.5257440467844
2005,EU27,Zn,refining_primary,3138.5199891759717
2005,EU27,Zn,residue_treatment_disposal,626.3729978351944
2005,EU27,Zn,sorting_preprocessing,2114.008867693781
2005,EU27,Zn,use_phase,3131.8649891759715
2005,ROW,Ni,beneficiation_concentration,1390.2026935162053
2005,ROW,Ni,collection,143.85853333333333
2005,ROW,Ni,environment,0.0
2005,ROW,Ni,fabrication_and_manufacturing,359.6463333333333
2005,ROW,Ni,primary_extraction,1390.2026935162053
2005,ROW,Ni,recycling_refining_secondary,143.85853333333333
2005,ROW,Ni,refining_primary,431.6583333333333
2005,ROW,Ni,residue_treatment_disposal,0.0
2005,ROW,Ni,sorting_preprocessing,129.47268
2005,ROW,Ni,use_phase,359.6463333333333
2005,ROW,Sn,beneficiation_concentration,289.0612905556595
2005,ROW,Sn,collection,114.41284432860314
2005,ROW,Sn,environment,28.603211082150786
2005,ROW,Sn,fabrication_and_manufacturing,286.03211082150784
2005,ROW,Sn,primary_extraction,289.0612905556595
2005,ROW,Sn,recycling_refining_secondary,57.20642216430157
2005,ROW,Sn,refining_primary,282.23911082150784
2005,ROW,Sn,residue_treatment_disposal,57.20642216430157
2005,ROW,Sn,sorting_preprocessing,102.97155989574283
2005,ROW,Sn,use_phase,286.03211082150784
2005,ROW,Zn,beneficiation_concentration,8290.702289143961
2005,ROW,Zn,collection,2909.017902520869
2005,ROW,Zn,environment,181.81361890755466
2005,ROW,Zn,fabrication_and_manufacturing,7272.544756302172
2005,ROW,Zn,primary_extraction,8290.702289143961
2005,ROW,Zn,recycling_refining_secondary,2545.3906647057597
2005,ROW,Zn,refining_primary,7061.9857563021715
2005,ROW,Zn,residue_treatment_disposal,363.6272378151093
2005,ROW,Zn,sorting_preprocessing,2618.116112268782
2005,ROW,Zn,use_phase,7272.544756302172
2006,CHN,Ni,beneficiation_concentration,0.0
2006,CHN,Ni,collection,268.87923333333333
2006,CHN,Ni,environment,0.0
2006,CHN,Ni,fabrication_and_manufacturing,488.8713333333333
2006,CHN,Ni,primary_extraction,0.0
2006,CHN,Ni,recycling_refining_secondary,268.87923333333333
2006,CHN,Ni,refining_primary,450.45533333333333
2006,CHN,Ni,residue_treatment_disposal,0.0
2006,CHN,Ni,sorting_preprocessing,241.99131
2006,CHN,Ni,use_phase,488.8713333333333
2006,CHN,Sn,beneficiation_concentration,6.6735217351713105
2006,CHN,Sn,collection,0.0
2006,CHN,Sn,environment,0.0
2006,CHN,Sn,fabrication_and_manufacturing,0.0
2006,CHN,Sn,primary_extraction,6.6735217351713105
2006,CHN,Sn,recycling_refining_secondary,0.0
2006,CHN,Sn,refining_primary,32.830588937043096
2006,CHN,Sn,residue_treatment_disposal,0.0
2006,CHN,Sn,sorting_preprocessing,0.0
2006,CHN,Sn,use_phase,0.0
2006,CHN,Zn,beneficiation_concentration,214.24097318771067
2006,CHN,Zn,collection,0.0
2006,CHN,Zn,environment,0.0
2006,CHN,Zn,fabrication_and_manufacturing,0.0
2006,CHN,Zn,primary_extraction,214.24097318771067
2006,CHN,Zn,recycling_refining_secondary,0.0
2006,CHN,Zn,refining_primary,244.14229039208854
2006,CHN,Zn,residue_treatment_disposal,0.0
2006,CHN,Zn,sorting_preprocessing,0.0
2006,CHN,Zn,use_phase,0.0
2006,EU27,Ni,beneficiation_concentration,45.64657139417462
2006,EU27,Ni,collection,510.8605000000001
2006,EU27,Ni,environment,34.05736666666667
2006,EU27,Ni,fabrication_and_manufacturing,681.1473333333334
2006,EU27,Ni,primary_extraction,45.64657139417462
2006,EU27,Ni,recycling_refining_secondary,442.7457666666668
2006,EU27,Ni,refining_primary,450.45533333333333
2006,EU27,Ni,residue_treatment_disposal,68.11473333333333
2006,EU27,Ni,sorting_preprocessing,459.7744500000001
2006,EU27,Ni,use_phase,681.1473333333334
2006,EU27,Sn,beneficiation_concentration,1.8388585799367494
2006,EU27,Sn,collection,52.02785659565588
2006,EU27,Sn,environment,15.608356978696763
2006,EU27,Sn,fabrication_and_manufacturing,69.3704754608745
2006,EU27,Sn,primary_extraction,1.8388585799367494
2006,EU27,Sn,recycling_refining_secondary,20.81114263826235
2006,EU27,Sn,refining_primary,17.51447546087451
2006,EU27,Sn,residue_treatment_disposal,31.216713957393527
2006,EU27,Sn,sorting_preprocessing,46.82507093609029
2006,EU27,Sn,use_phase,69.3704754608745
2006,EU27,Zn,beneficiation_concentration,1684.4136609802563
2006,EU27,Zn,collection,2495.2521615325722
2006,EU27,Zn,environment,332.70028820434277
2006,EU27,Zn,fabrication_and_manufacturing,3327.00288204343
2006,EU27,Zn,primary_extraction,1684.4136609802563
2006,EU27,Zn,recycling_refining_secondary,1829.8515851238867
2006,EU27,Zn,refining_primary,3290.7078820434294
2006,EU27,Zn,residue_treatment_disposal,665.4005764086855
2006,EU27,Zn,sorting_preprocessing,2245.726945379315
2006,EU27,Zn,use_phase,3327.00288204343
2006,ROW,Ni,beneficiation_concentration,1516.562428605825
2006,ROW,Ni,collection,142.57533333333333
2006,ROW,Ni,environment,0.0
2006,ROW,Ni,fabrication_and_manufacturing,356.43833333333333
2006,ROW,Ni,primary_extraction,1516.562428605825
2006,ROW,Ni,recycling_refining_secondary,142.57533333333333
2006,ROW,Ni,refining_primary,450.45533333333333
2006,ROW,Ni,residue_treatment_disposal,0.0
2006,ROW,Ni,sorting_preprocessing,128.3178
2006,ROW,Ni,use_phase,356.43833333333333
2006,ROW,Sn,beneficiation_concentration,287.96761968489193
2006,ROW,Sn,collection,110.15317424083297
2006,ROW,Sn,environment,27.538293560208242
2006,ROW,Sn,fabrication_and_manufacturing,275.3829356020824
2006,ROW,Sn,primary_extraction,287.96761968489193
2006,ROW,Sn,recycling_refining_secondary,55.076587120416484
2006,ROW,Sn,refining_primary,276.6569356020824
2006,ROW,Sn,residue_treatment_disposal,55.076587120416484
2006,ROW,Sn,sorting_preprocessing,99.13785681674968
2006,ROW,Sn,use_phase,275.3829356020824
2006,ROW,Zn,beneficiation_concentration,8627.565365832033
2006,ROW,Zn,collection,3112.523131025793
2006,ROW,Zn,environment,194.5326956891122
2006,ROW,Zn,fabrication_and_manufacturing,7781.307827564483
2006,ROW,Zn,primary_extraction,8627.565365832033
2006,ROW,Zn,recycling_refining_secondary,2723.457739647569
2006,ROW,Zn,refining_primary,7404.423827564483
2006,ROW,Zn,residue_treatment_disposal,389.0653913782244
2006,ROW,Zn,sorting_preprocessing,2801.270817923214
2006,ROW,Zn,use_phase,7781.307827564483
2007,CHN,Ni,beneficiation_concentration,0.0
2007,CHN,Ni,collection,283.03788333333335
2007,CHN,Ni,environment,0.0
2007,CHN,Ni,fabrication_and_manufacturing,514.6143333333333
2007,CHN,Ni,primary_extraction,0.0
2007,CHN,Ni,recycling_refining_secondary,283.03788333333335
2007,CHN,Ni,refining_primary,476.1983333333334
2007,CHN,Ni,residue_treatment_disposal,0.0
2007,CHN,Ni,sorting_preprocessing,254.73409500000002
2007,CHN,Ni,use_phase,514.6143333333333
2007,CHN,Sn,beneficiation_concentration,7.7100919909267525
2007,CHN,Sn,collection,0.0
2007,CHN,Sn,environment,0.0
2007,CHN,Sn,fabrication_and_manufacturing,0.0
2007,CHN,Sn,primary_extraction,7.7100919909267525
2007,CHN,Sn,recycling_refining_secondary,0.0
2007,CHN,Sn,refining_primary,33.67454074958487
2007,CHN,Sn,residue_treatment_disposal,0.0
2007,CHN,Sn,sorting_preprocessing,0.0
2007,CHN,Sn,use_phase,0.0
2007,CHN,Zn,beneficiation_concentration,228.45495203720282
2007,CHN,Zn,collection,0.0
2007,CHN,Zn,environment,0.0
2007,CHN,Zn,fabrication_and_manufacturing,0.0
2007,CHN,Zn,primary_extraction,228.45495203720282
2007,CHN,Zn,recycling_refining_secondary,0.0
2007,CHN,Zn,refining_primary,259.9723754864492
2007,CHN,Zn,residue_treatment_disposal,0.0
2007,CHN,Zn,sorting_preprocessing,0.0
2007,CHN,Zn,use_phase,0.0
2007,EU27,Ni,beneficiation_concentration,46.283550989345954
2007,EU27,Ni,collection,492.02950000000004
2007,EU27,Ni,environment,32.80196666666666
2007,EU27,Ni,fabrication_and_manufacturing,656.0393333333334
2007,EU27,Ni,primary_extraction,46.283550989345954
2007,EU27,Ni,recycling_refining_secondary,426.4255666666667
2007,EU27,Ni,refining_primary,476.1983333333334
2007,EU27,Ni,residue_treatment_disposal,65.60393333333332
2007,EU27,Ni,sorting_preprocessing,442.82655000000005
2007,EU27,Ni,use_phase,656.0393333333334
2007,EU27,Sn,beneficiation_concentration,2.124480802227181
2007,EU27,Sn,collection,45.3005304035931
2007,EU27,Sn,environment,13.59015912107793
2007,EU27,Sn,fabrication_and_manufacturing,60.400707204790805
2007,EU27,Sn,primary_extraction,2.124480802227181
2007,EU27,Sn,recycling_refining_secondary,18.12021216143724
2007,EU27,Sn,refining_primary,17.964707204790795
2007,EU27,Sn,residue_treatment_disposal,27.18031824215586
2007,EU27,Sn,sorting_preprocessing,40.770477363233795
2007,EU27,Sn,use_phase,60.400707204790805
2007,EU27,Zn,beneficiation_concentration,1796.1673549386553
2007,EU27,Zn,collection,3083.9460146805714
2007,EU27,Zn,environment,411.19280195740953
2007,EU27,Zn,fabrication_and_manufacturing,4111.928019574095
2007,EU27,Zn,primary_extraction,1796.1673549386553
2007,EU27,Zn,recycling_refining_secondary,2261.5604107657523
2007,EU27,Zn,refining_primary,3504.0760195740954
2007,EU27,Zn,residue_treatment_disposal,822.3856039148191
2007,EU27,Zn,sorting_preprocessing,2775.5514132125145
2007,EU27,Zn,use_phase,4111.928019574095
2007,ROW,Ni,beneficiation_concentration,1537.7254490106538
2007,ROW,Ni,collection,155.54533333333336
2007,ROW,Ni,environment,0.0
2007,ROW,Ni,fabrication_and_manufacturing,388.86333333333334
2007,ROW,Ni,primary_extraction,1537.7254490106538
2007,ROW,Ni,recycling_refining_secondary,155.54533333333336
2007,ROW,Ni,refining_primary,476.1983333333334
2007,ROW,Ni,residue_treatment_disposal,0.0
2007,ROW,Ni,sorting_preprocessing,139.99080000000004
2007,ROW,Ni,use_phase,388.86333333333334
2007,ROW,Sn,beneficiation_concentration,332.696427206846
2007,ROW,Sn,collection,118.80390081824976
2007,ROW,Sn,environment,29.70097520456244
2007,ROW,Sn,fabrication_and_manufacturing,297.0097520456244
2007,ROW,Sn,primary_extraction,332.696427206846
2007,ROW,Sn,recycling_refining_secondary,59.40195040912488
2007,ROW,Sn,refining_primary,283.7687520456244
2007,ROW,Sn,residue_treatment_disposal,59.40195040912488
2007,ROW,Sn,sorting_preprocessing,106.92351073642479
2007,ROW,Sn,use_phase,297.0097520456244
2007,ROW,Zn,beneficiation_concentration,9199.96769302414
2007,ROW,Zn,collection,3203.1466419757826
2007,ROW,Zn,environment,200.19666512348658
2007,ROW,Zn,fabrication_and_manufacturing,8007.866604939456
2007,ROW,Zn,primary_extraction,9199.96769302414
2007,ROW,Zn,recycling_refining_secondary,2802.7533117288094
2007,ROW,Zn,refining_primary,7884.523604939455
2007,ROW,Zn,residue_treatment_disposal,400.39333024697316
2007,ROW,Zn,sorting_preprocessing,2882.8319777782044
2007,ROW,Zn,use_phase,8007.866604939456
2008,CHN,Ni,beneficiation_concentration,0.0
2008,CHN,Ni,collection,278.43328333333335
2008,CHN,Ni,environment,0.0
2008,CHN,Ni,fabrication_and_manufacturing,506.2423333333333
2008,CHN,Ni,primary_extraction,0.0
2008,CHN,Ni,recycling_refining_secondary,278.43328333333335
2008,CHN,Ni,refining_primary,467.8263333333333
2008,CHN,Ni,residue_treatment_disposal,0.0
2008,CHN,Ni,sorting_preprocessing,250.58995500000003
2008,CHN,Ni,use_phase,506.2423333333333
2008,CHN,Sn,beneficiation_concentration,7.0657667087179075
2008,CHN,Sn,collection,0.0
2008,CHN,Sn,environment,0.0
2008,CHN,Sn,fabrication_and_manufacturing,0.0
2008,CHN,Sn,primary_extraction,7.0657667087179075
2008,CHN,Sn,recycling_refining_secondary,0.0
2008,CHN,Sn,refining_primary,32.75629386908201
2008,CHN,Sn,residue_treatment_disposal,0.0
2008,CHN,Sn,sorting_preprocessing,0.0
2008,CHN,Sn,use_phase,0.0
2008,CHN,Zn,beneficiation_concentration,244.10679441147585
2008,CHN,Zn,collection,0.0
2008,CHN,Zn,environment,0.0
2008,CHN,Zn,fabrication_and_manufacturing,0.0
2008,CHN,Zn,primary_extraction,244.10679441147585
2008,CHN,Zn,recycling_refining_secondary,0.0
2008,CHN,Zn,refining_primary,269.6499790028232
2008,CHN,Zn,residue_treatment_disposal,0.0
2008,CHN,Zn,sorting_preprocessing,0.0
2008,CHN,Zn,use_phase,0.0
2008,EU27,Ni,beneficiation_concentration,45.32060146923282
2008,EU27,Ni,collection,492.32425
2008,EU27,Ni,environment,32.82161666666667
2008,EU27,Ni,fabrication_and_manufacturing,656.4323333333333
2008,EU27,Ni,primary_extraction,45.32060146923282
2008,EU27,Ni,recycling_refining_secondary,426.68101666666666
2008,EU27,Ni,refining_primary,467.8263333333333
2008,EU27,Ni,residue_treatment_disposal,65.64323333333334
2008,EU27,Ni,sorting_preprocessing,443.09182500000003
2008,EU27,Ni,use_phase,656.4323333333333
2008,EU27,Sn,beneficiation_concentration,1.9469398994658162
2008,EU27,Sn,collection,50.56113037416248
2008,EU27,Sn,environment,15.168339112248745
2008,EU27,Sn,fabrication_and_manufacturing,67.41484049888331
2008,EU27,Sn,primary_extraction,1.9469398994658162
2008,EU27,Sn,recycling_refining_secondary,20.22445214966499
2008,EU27,Sn,refining_primary,17.474840498883314
2008,EU27,Sn,residue_treatment_disposal,30.33667822449749
2008,EU27,Sn,sorting_preprocessing,45.505017336746235
2008,EU27,Sn,use_phase,67.41484049888331
2008,EU27,Zn,beneficiation_concentration,1919.225875082866
2008,EU27,Zn,collection,3060.7410198095135
2008,EU27,Zn,environment,408.0988026412683
2008,EU27,Zn,fabrication_and_manufacturing,4080.9880264126846
2008,EU27,Zn,primary_extraction,1919.225875082866
2008,EU27,Zn,recycling_refining_secondary,2244.543414526977
2008,EU27,Zn,refining_primary,3634.5170264126846
2008,EU27,Zn,residue_treatment_disposal,816.1976052825366
2008,EU27,Zn,sorting_preprocessing,2754.6669178285624
2008,EU27,Zn,use_phase,4080.9880264126846
2008,ROW,Ni,beneficiation_concentration,1505.7323985307671
2008,ROW,Ni,collection,149.80253333333332
2008,ROW,Ni,environment,0.0
2008,ROW,Ni,fabrication_and_manufacturing,374.50633333333326
2008,ROW,Ni,primary_extraction,1505.7323985307671
2008,ROW,Ni,recycling_refining_secondary,149.80253333333332
2008,ROW,Ni,refining_primary,467.8263333333333
2008,ROW,Ni,residue_treatment_disposal,0.0
2008,ROW,Ni,sorting_preprocessing,134.82227999999998
2008,ROW,Ni,use_phase,374.50633333333326
2008,ROW,Sn,beneficiation_concentration,304.89329339181626
2008,ROW,Sn,collection,114.14514625281389
2008,ROW,Sn,environment,28.536286563203472
2008,ROW,Sn,fabrication_and_manufacturing,285.3628656320347
2008,ROW,Sn,primary_extraction,304.89329339181626
2008,ROW,Sn,recycling_refining_secondary,57.072573126406944
2008,ROW,Sn,refining_primary,276.0308656320347
2008,ROW,Sn,residue_treatment_disposal,57.072573126406944
2008,ROW,Sn,sorting_preprocessing,102.7306316275325
2008,ROW,Sn,use_phase,285.3628656320347
2008,ROW,Zn,beneficiation_concentration,9830.273330505657
2008,ROW,Zn,collection,3326.765597833797
2008,ROW,Zn,environment,207.92284986461232
2008,ROW,Zn,fabrication_and_manufacturing,8316.913994584493
2008,ROW,Zn,primary_extraction,9830.273330505657
2008,ROW,Zn,recycling_refining_secondary,2910.9198981045724
2008,ROW,Zn,refining_primary,8178.0289945844925
2008,ROW,Zn,residue_treatment_disposal,415.84569972922463
2008,ROW,Zn,sorting_preprocessing,2994.0890380504175
2008,ROW,Zn,use_phase,8316.913994584493
2009,CHN,Ni,beneficiation_concentration,0.0
2009,CHN,Ni,collection,266.4104666666667
2009,CHN,Ni,environment,0.0
2009,CHN,Ni,fabrication_and_manufacturing,484.3826666666667
2009,CHN,Ni,primary_extraction,0.0
2009,CHN,Ni,recycling_refining_secondary,266.4104666666667
2009,CHN,Ni,refining_primary,445.9666666666667
2009,CHN,Ni,residue_treatment_disposal,0.0
2009,CHN,Ni,sorting_preprocessing,239.76942000000005
2009,CHN,Ni,use_phase,484.3826666666667
2009,CHN,Sn,beneficiation_concentration,7.080015019762037
2009,CHN,Sn,collection,0.0
2009,CHN,Sn,environment,0.0
2009,CHN,Sn,fabrication_and_manufacturing,0.0
2009,CHN,Sn,primary_extraction,7.080015019762037
2009,CHN,Sn,recycling_refining_secondary,0.0
2009,CHN,Sn,refining_primary,31.943164469870045
2009,CHN,Sn,residue_treatment_disposal,0.0
2009,CHN,Sn,sorting_preprocessing,0.0
2009,CHN,Sn,use_phase,0.0
2009,CHN,Zn,beneficiation_concentration,236.94650027632292
2009,CHN,Zn,collection,0.0
2009,CHN,Zn,environment,0.0
2009,CHN,Zn,fabrication_and_manufacturing,0.0
2009,CHN,Zn,primary_extraction,236.94650027632292
2009,CHN,Zn,recycling_refining_secondary,0.0
2009,CHN,Zn,refining_primary,261.0428341673787
2009,CHN,Zn,residue_treatment_disposal,0.0
2009,CHN,Zn,sorting_preprocessing,0.0
2009,CHN,Zn,use_phase,0.0
2009,EU27,Ni,beneficiation_concentration,39.49717622624011
2009,EU27,Ni,collection,396.61775
2009,EU27,Ni,environment,26.441183333333328
2009,EU27,Ni,fabrication_and_manufacturing,528.8236666666667
2009,EU27,Ni,primary_extraction,39.49717622624011
2009,EU27,Ni,recycling_refining_secondary,343.73538333333335
2009,EU27,Ni,refining_primary,445.9666666666667
2009,EU27,Ni,residue_treatment_disposal,52.882366666666655
2009,EU27,Ni,sorting_preprocessing,356.955975
2009,EU27,Ni,use_phase,528.8236666666667
2009,EU27,Sn,beneficiation_concentration,1.950865956808976
2009,EU27,Sn,collection,36.77328893108809
2009,EU27,Sn,environment,11.031986679326428
2009,EU27,Sn,fabrication_and_manufacturing,49.03105190811745
2009,EU27,Sn,primary_extraction,1.950865956808976
2009,EU27,Sn,recycling_refining_secondary,14.709315572435234
2009,EU27,Sn,refining_primary,17.04105190811744
2009,EU27,Sn,residue_treatment_disposal,22.063973358652856
2009,EU27,Sn,sorting_preprocessing,33.09596003797928
2009,EU27,Sn,use_phase,49.03105190811745
2009,EU27,Zn,beneficiation_concentration,1862.9299337489874
2009,EU27,Zn,collection,2780.1032661311474
2009,EU27,Zn,environment,370.6804354841529
2009,EU27,Zn,fabrication_and_manufacturing,3706.80435484153
2009,EU27,Zn,primary_extraction,1862.9299337489874
2009,EU27,Zn,recycling_refining_secondary,2038.7423951628416
2009,EU27,Zn,refining_primary,3518.50435484153
2009,EU27,Zn,residue_treatment_disposal,741.3608709683058
2009,EU27,Zn,sorting_preprocessing,2502.092939518033
2009,EU27,Zn,use_phase,3706.80435484153
2009,ROW,Ni,beneficiation_concentration,1312.2548237737597
2009,ROW,Ni,collection,141.2282666666667
2009,ROW,Ni,environment,0.0
2009,ROW,Ni,fabrication_and_manufacturing,353.07066666666674
2009,ROW,Ni,primary_extraction,1312.2548237737597
2009,ROW,Ni,recycling_refining_secondary,141.2282666666667
2009,ROW,Ni,refining_primary,445.9666666666667
2009,ROW,Ni,residue_treatment_disposal,0.0
2009,ROW,Ni,sorting_preprocessing,127.10544000000004
2009,ROW,Ni,use_phase,353.07066666666674
2009,ROW,Sn,beneficiation_concentration,305.50811902342895
2009,ROW,Sn,collection,109.98431344880504
2009,ROW,Sn,environment,27.49607836220126
2009,ROW,Sn,fabrication_and_manufacturing,274.96078362201257
2009,ROW,Sn,primary_extraction,305.50811902342895
2009,ROW,Sn,recycling_refining_secondary,54.99215672440252
2009,ROW,Sn,refining_primary,269.1787836220126
2009,ROW,Sn,residue_treatment_disposal,54.99215672440252
2009,ROW,Sn,sorting_preprocessing,98.98588210392454
2009,ROW,Sn,use_phase,274.96078362201257
2009,ROW,Zn,beneficiation_concentration,9541.925565974689
2009,ROW,Zn,collection,3204.678324396437
2009,ROW,Zn,environment,200.2923952747774
2009,ROW,Zn,fabrication_and_manufacturing,8011.695810991092
2009,ROW,Zn,primary_extraction,9541.925565974689
2009,ROW,Zn,recycling_refining_secondary,2804.093533846882
2009,ROW,Zn,refining_primary,7916.988810991092
2009,ROW,Zn,residue_treatment_disposal,400.5847905495548
2009,ROW,Zn,sorting_preprocessing,2884.2104919567932
2009,ROW,Zn,use_phase,8011.695810991092
2010,CHN,Ni,beneficiation_concentration,0.0
2010,CHN,Ni,collection,290.4275
2010,CHN,Ni,environment,0.0
2010,CHN,Ni,fabrication_and_manufacturing,528.05
2010,CHN,Ni,primary_extraction,0.0
2010,CHN,Ni,recycling_refining_secondary,290.4275
2010,CHN,Ni,refining_primary,489.634
2010,CHN,Ni,residue_treatment_disposal,0.0
2010,CHN,Ni,sorting_preprocessing,261.38475
2010,CHN,Ni,use_phase,528.05
2010,CHN,Sn,beneficiation_concentration,7.383798915262144
2010,CHN,Sn,collection,0.41640282376379506
2010,CHN,Sn,environment,0.11356440648103502
2010,CHN,Sn,fabrication_and_manufacturing,0.7570960432069
2010,CHN,Sn,primary_extraction,7.383798915262144
2010,CHN,Sn,recycling_refining_secondary,0.189274010801725
2010,CHN,Sn,refining_primary,35.32509604320689
2010,CHN,Sn,residue_treatment_disposal,0.22712881296207005
2010,CHN,Sn,sorting_preprocessing,0.37476254138741555
2010,CHN,Sn,use_phase,0.7570960432069
2010,CHN,Zn,beneficiation_concentration,254.1856181185218
2010,CHN,Zn,collection,5.686593580864153
2010,CHN,Zn,environment,0.5169630528058322
2010,CHN,Zn,fabrication_and_manufacturing,10.33926105611664
2010,CHN,Zn,primary_extraction,254.1856181185218
2010,CHN,Zn,recycling_refining_secondary,4.652667475252488
2010,CHN,Zn,refining_primary,294.12526105611664
2010,CHN,Zn,residue_treatment_disposal,1.0339261056116644
2010,CHN,Zn,sorting_preprocessing,5.117934222777738
2010,CHN,Zn,use_phase,10.33926105611664
2010,EU27,Ni,beneficiation_concentration,46.90069071547502
2010,EU27,Ni,collection,503.43975
2010,EU27,Ni,environment,33.56264999999999
2010,EU27,Ni,fabrication_and_manufacturing,671.253
2010,EU27,Ni,primary_extraction,46.90069071547502
2010,EU27,Ni,recycling_refining_secondary,436.31445
2010,EU27,Ni,refining_primary,489.634
2010,EU27,Ni,residue_treatment_disposal,67.12529999999998
2010,EU27,Ni,sorting_preprocessing,453.095775
2010,EU27,Ni,use_phase,671.253
2010,EU27,Sn,beneficiation_concentration,2.034572228378142
2010,EU27,Sn,collection,45.92943456758165
2010,EU27,Sn,environment,13.778830370274497
2010,EU27,Sn,fabrication_and_manufacturing,61.239246090108864
2010,EU27,Sn,primary_extraction,2.034572228378142
2010,EU27,Sn,recycling_refining_secondary,18.37177382703266
2010,EU27,Sn,refining_primary,18.84524609010886
2010,EU27,Sn,residue_treatment_disposal,27.557660740548993
2010,EU27,Sn,sorting_preprocessing,41.33649111082349
2010,EU27,Sn,use_phase,61.239246090108864
2010,EU27,Zn,beneficiation_concentration,1998.4679924339912
2010,EU27,Zn,collection,3200.8932950063904
2010,EU27,Zn,environment,426.7857726675186
2010,EU27,Zn,fabrication_and_manufacturing,4267.857726675187
2010,EU27,Zn,primary_extraction,1998.4679924339912
2010,EU27,Zn,recycling_refining_secondary,2347.3217496713532
2010,EU27,Zn,refining_primary,3964.4107266751876
2010,EU27,Zn,residue_treatment_disposal,853.5715453350372
2010,EU27,Zn,sorting_preprocessing,2880.8039655057514
2010,EU27,Zn,use_phase,4267.857726675187
2010,ROW,Ni,beneficiation_concentration,1558.229309284525
2010,ROW,Ni,collection,158.7364
2010,ROW,Ni,environment,0.0
2010,ROW,Ni,fabrication_and_manufacturing,396.84099999999995
2010,ROW,Ni,primary_extraction,1558.229309284525
2010,ROW,Ni,recycling_refining_secondary,158.7364
2010,ROW,Ni,refining_primary,489.634
2010,ROW,Ni,residue_treatment_disposal,0.0
2010,ROW,Ni,sorting_preprocessing,142.86276
2010,ROW,Ni,use_phase,396.84099999999995
2010,ROW,Sn,beneficiation_concentration,318.6166288563597
2010,ROW,Sn,collection,121.44226314667372
2010,ROW,Sn,environment,30.36056578666843
2010,ROW,Sn,fabrication_and_manufacturing,303.6056578666843
2010,ROW,Sn,primary_extraction,318.6166288563597
2010,ROW,Sn,recycling_refining_secondary,60.72113157333686
2010,ROW,Sn,refining_primary,297.6776578666843
2010,ROW,Sn,residue_treatment_disposal,60.72113157333686
2010,ROW,Sn,sorting_preprocessing,109.29803683200636
2010,ROW,Sn,use_phase,303.6056578666843
2010,ROW,Zn,beneficiation_concentration,10236.151389447487
2010,ROW,Zn,collection,3629.4892049074792
2010,ROW,Zn,environment,226.84307530671754
2010,ROW,Zn,fabrication_and_manufacturing,9073.723012268698
2010,ROW,Zn,primary_extraction,10236.151389447487
