t,i,m,c,value
2061,CHN,Zn,concentrate,1.0
2061,CHN,Zn,refined_metal,1.0
2061,CHN,Zn,scrap,1.0
2061,EU27,Ni,concentrate,1.0
2061,EU27,Ni,refined_metal,1.0
2061,EU27,Ni,scrap,1.0
2061,EU27,Sn,concentrate,1.0
2061,EU27,Sn,refined_metal,1.0
2061,EU27,Sn,scrap,1.0
2061,EU27,Zn,concentrate,1.0
2061,EU27,Zn,refined_metal,1.0
2061,EU27,Zn,scrap,1.0
2061,ROW,Ni,concentrate,1.0
2061,ROW,Ni,refined_metal,1.0
2061,ROW,Ni,scrap,1.0
2061,ROW,Sn,concentrate,1.0
2061,ROW,Sn,refined_metal,1.0
2061,ROW,Sn,scrap,1.0
2061,ROW,Zn,concentrate,1.0
2061,ROW,Zn,refined_metal,1.0
2061,ROW,Zn,scrap,1.0
2062,CHN,Ni,concentrate,1.0
2062,CHN,Ni,refined_metal,1.0
2062,CHN,Ni,scrap,1.0
2062,CHN,Sn,concentrate,1.0
2062,CHN,Sn,refined_metal,1.0
2062,CHN,Sn,scrap,1.0
2062,CHN,Zn,concentrate,1.0
2062,CHN,Zn,refined_metal,1.0
2062,CHN,Zn,scrap,1.0
2062,EU27,Ni,concentrate,1.0
2062,EU27,Ni,refined_metal,1.0
2062,EU27,Ni,scrap,1.0
2062,EU27,Sn,concentrate,1.0
2062,EU27,Sn,refined_metal,1.0
2062,EU27,Sn,scrap,1.0
2062,EU27,Zn,concentrate,1.0
2062,EU27,Zn,refined_metal,1.0
2062,EU27,Zn,scrap,1.0
2062,ROW,Ni,concentrate,1.0
2062,ROW,Ni,refined_metal,1.0
2062,ROW,Ni,scrap,1.0
2062,ROW,Sn,concentrate,1.0
2062,ROW,Sn,refined_metal,1.0
2062,ROW,Sn,scrap,1.0
2062,ROW,Zn,concentrate,1.0
2062,ROW,Zn,refined_metal,1.0
2062,ROW,Zn,scrap,1.0
2063,CHN,Ni,concentrate,1.0
2063,CHN,Ni,refined_metal,1.0
2063,CHN,Ni,scrap,1.0
2063,CHN,Sn,concentrate,1.0
2063,CHN,Sn,refined_metal,1.0
2063,CHN,Sn,scrap,1.0
2063,CHN,Zn,concentrate,1.0
2063,CHN,Zn,refined_metal,1.0
2063,CHN,Zn,scrap,1.0
2063,EU27,Ni,concentrate,1.0
2063,EU27,Ni,refined_metal,1.0
2063,EU27,Ni,scrap,1.0
2063,EU27,Sn,concentrate,1.0
2063,EU27,Sn,refined_metal,1.0
2063,EU27,Sn,scrap,1.0
2063,EU27,Zn,concentrate,1.0
2063,EU27,Zn,refined_metal,1.0
2063,EU27,Zn,scrap,1.0
2063,ROW,Ni,concentrate,1.0
2063,ROW,Ni,refined_metal,1.0
2063,ROW,Ni,scrap,1.0
2063,ROW,Sn,concentrate,1.0
2063,ROW,Sn,refined_metal,1.0
2063,ROW,Sn,scrap,1.0
2063,ROW,Zn,concentrate,1.0
2063,ROW,Zn,refined_metal,1.0
2063,ROW,Zn,scrap,1.0
2064,CHN,Ni,concentrate,1.0
2064,CHN,Ni,refined_metal,1.0
2064,CHN,Ni,scrap,1.0
2064,CHN,Sn,concentrate,1.0
2064,CHN,Sn,refined_metal,1.0
2064,CHN,Sn,scrap,1.0
2064,CHN,Zn,concentrate,1.0
2064,CHN,Zn,refined_metal,1.0
2064,CHN,Zn,scrap,1.0
2064,EU27,Ni,concentrate,1.0
2064,EU27,Ni,refined_metal,1.0
2064,EU27,Ni,scrap,1.0
2064,EU27,Sn,concentrate,1.0
2064,EU27,Sn,refined_metal,1.0
2064,EU27,Sn,scrap,1.0
2064,EU27,Zn,concentrate,1.0
2064,EU27,Zn,refined_metal,1.0
2064,EU27,Zn,scrap,1.0
2064,ROW,Ni,concentrate,1.0
2064,ROW,Ni,refined_metal,1.0
2064,ROW,Ni,scrap,1.0
2064,ROW,Sn,concentrate,1.0
2064,ROW,Sn,refined_metal,1.0
2064,ROW,Sn,scrap,1.0
2064,ROW,Zn,concentrate,1.0
2064,ROW,Zn,refined_metal,1.0
2064,ROW,Zn,scrap,1.0
2065,CHN,Ni,concentrate,1.0
2065,CHN,Ni,refined_metal,1.0
2065,CHN,Ni,scrap,1.0
2065,CHN,Sn,concentrate,1.0
2065,CHN,Sn,refined_metal,1.0
2065,CHN,Sn,scrap,1.0
2065,CHN,Zn,concentrate,1.0
2065,CHN,Zn,refined_metal,1.0
2065,CHN,Zn,scrap,1.0
2065,EU27,Ni,concentrate,1.0
2065,EU27,Ni,refined_metal,1.0
2065,EU27,Ni,scrap,1.0
2065,EU27,Sn,concentrate,1.0
2065,EU27,Sn,refined_metal,1.0
2065,EU27,Sn,scrap,1.0
2065,EU27,Zn,concentrate,1.0
2065,EU27,Zn,refined_metal,1.0
2065,EU27,Zn,scrap,1.0
2065,ROW,Ni,concentrate,1.0
2065,ROW,Ni,refined_metal,1.0
2065,ROW,Ni,scrap,1.0
2065,ROW,Sn,concentrate,1.0
2065,ROW,Sn,refined_metal,1.0
2065,ROW,Sn,scrap,1.0
2065,ROW,Zn,concentrate,1.0
2065,ROW,Zn,refined_metal,1.0
2065,ROW,Zn,scrap,1.0
2066,CHN,Ni,concentrate,1.0
2066,CHN,Ni,refined_metal,1.0
2066,CHN,Ni,scrap,1.0
2066,CHN,Sn,concentrate,1.0
2066,CHN,Sn,refined_metal,1.0
2066,CHN,Sn,scrap,1.0
2066,CHN,Zn,concentrate,1.0
2066,CHN,Zn,refined_metal,1.0
2066,CHN,Zn,scrap,1.0
2066,EU27,Ni,concentrate,1.0
2066,EU27,Ni,refined_metal,1.0
2066,EU27,Ni,scrap,1.0
2066,EU27,Sn,concentrate,1.0
2066,EU27,Sn,refined_metal,1.0
2066,EU27,Sn,scrap,1.0
2066,EU27,Zn,concentrate,1.0
2066,EU27,Zn,refined_metal,1.0
2066,EU27,Zn,scrap,1.0
2066,ROW,Ni,concentrate,1.0
2066,ROW,Ni,refined_metal,1.0
2066,ROW,Ni,scrap,1.0
2066,ROW,Sn,concentrate,1.0
2066,ROW,Sn,refined_metal,1.0
2066,ROW,Sn,scrap,1.0
2066,ROW,Zn,concentrate,1.0
2066,ROW,Zn,refined_metal,1.0
2066,ROW,Zn,scrap,1.0
2067,CHN,Ni,concentrate,1.0
2067,CHN,Ni,refined_metal,1.0
2067,CHN,Ni,scrap,1.0
2067,CHN,Sn,concentrate,1.0
2067,CHN,Sn,refined_metal,1.0
2067,CHN,Sn,scrap,1.0
2067,CHN,Zn,concentrate,1.0
2067,CHN,Zn,refined_metal,1.0
2067,CHN,Zn,scrap,1.0
2067,EU27,Ni,concentrate,1.0
2067,EU27,Ni,refined_metal,1.0
2067,EU27,Ni,scrap,1.0
2067,EU27,Sn,concentrate,1.0
2067,EU27,Sn,refined_metal,1.0
2067,EU27,Sn,scrap,1.0
2067,EU27,Zn,concentrate,1.0
2067,EU27,Zn,refined_metal,1.0
2067,EU27,Zn,scrap,1.0
2067,ROW,Ni,concentrate,1.0
2067,ROW,Ni,refined_metal,1.0
2067,ROW,Ni,scrap,1.0
2067,ROW,Sn,concentrate,1.0
2067,ROW,Sn,refined_metal,1.0
2067,ROW,Sn,scrap,1.0
2067,ROW,Zn,concentrate,1.0
2067,ROW,Zn,refined_metal,1.0
2067,ROW,Zn,scrap,1.0
2068,CHN,Ni,concentrate,1.0
2068,CHN,Ni,refined_metal,1.0
2068,CHN,Ni,scrap,1.0
2068,CHN,Sn,concentrate,1.0
2068,CHN,Sn,refined_metal,1.0
2068,CHN,Sn,scrap,1.0
2068,CHN,Zn,concentrate,1.0
2068,CHN,Zn,refined_metal,1.0
2068,CHN,Zn,scrap,1.0
2068,EU27,Ni,concentrate,1.0
2068,EU27,Ni,refined_metal,1.0
2068,EU27,Ni,scrap,1.0
2068,EU27,Sn,concentrate,1.0
2068,EU27,Sn,refined_metal,1.0
2068,EU27,Sn,scrap,1.0
2068,EU27,Zn,concentrate,1.0
2068,EU27,Zn,refined_metal,1.0
2068,EU27,Zn,scrap,1.0
2068,ROW,Ni,concentrate,1.0
2068,ROW,Ni,refined_metal,1.0
2068,ROW,Ni,scrap,1.0
2068,ROW,Sn,concentrate,1.0
2068,ROW,Sn,refined_metal,1.0
2068,ROW,Sn,scrap,1.0
2068,ROW,Zn,concentrate,1.0
2068,ROW,Zn,refined_metal,1.0
2068,ROW,Zn,scrap,1.0
2069,CHN,Ni,concentrate,1.0
2069,CHN,Ni,refined_metal,1.0
2069,CHN,Ni,scrap,1.0
2069,CHN,Sn,concentrate,1.0
2069,CHN,Sn,refined_metal,1.0
2069,CHN,Sn,scrap,1.0
2069,CHN,Zn,concentrate,1.0
2069,CHN,Zn,refined_metal,1.0
2069,CHN,Zn,scrap,1.0
2069,EU27,Ni,concentrate,1.0
2069,EU27,Ni,refined_metal,1.0
2069,EU27,Ni,scrap,1.0
2069,EU27,Sn,concentrate,1.0
2069,EU27,Sn,refined_metal,1.0
2069,EU27,Sn,scrap,1.0
2069,EU27,Zn,concentrate,1.0
2069,EU27,Zn,refined_metal,1.0
2069,EU27,Zn,scrap,1.0
2069,ROW,Ni,concentrate,1.0
2069,ROW,Ni,refined_metal,1.0
2069,ROW,Ni,scrap,1.0
2069,ROW,Sn,concentrate,1.0
2069,ROW,Sn,refined_metal,1.0
2069,ROW,Sn,scrap,1.0
2069,ROW,Zn,concentrate,1.0
2069,ROW,Zn,refined_metal,1.0
2069,ROW,Zn,scrap,1.0
2070,CHN,Ni,concentrate,1.0
2070,CHN,Ni,refined_metal,1.0
2070,CHN,Ni,scrap,1.0
2070,CHN,Sn,concentrate,1.0
2070,CHN,Sn,refined_metal,1.0
2070,CHN,Sn,scrap,1.0
2070,CHN,Zn,concentrate,1.0
2070,CHN,Zn,refined_metal,1.0
2070,CHN,Zn,scrap,1.0
2070,EU27,Ni,concentrate,1.0
2070,EU27,Ni,refined_metal,1.0
2070,EU27,Ni,scrap,1.0
2070,EU27,Sn,concentrate,1.0
2070,EU27,Sn,refined_metal,1.0
2070,EU27,Sn,scrap,1.0
2070,EU27,Zn,concentrate,1.0
2070,EU27,Zn,refined_metal,1.0
2070,EU27,Zn,scrap,1.0
2070,ROW,Ni,concentrate,1.0
2070,ROW,Ni,refined_metal,1.0
2070,ROW,Ni,scrap,1.0
2070,ROW,Sn,concentrate,1.0
2070,ROW,Sn,refined_metal,1.0
2070,ROW,Sn,scrap,1.0
2070,ROW,Zn,concentrate,1.0
2070,ROW,Zn,refined_metal,1.0
2070,ROW,Zn,scrap,1.0
2071,CHN,Ni,concentrate,1.0
2071,CHN,Ni,refined_metal,1.0
2071,CHN,Ni,scrap,1.0
2071,CHN,Sn,concentrate,1.0
2071,CHN,Sn,refined_metal,1.0
2071,CHN,Sn,scrap,1.0
2071,CHN,Zn,concentrate,1.0
2071,CHN,Zn,refined_metal,1.0
2071,CHN,Zn,scrap,1.0
2071,EU27,Ni,concentrate,1.0
2071,EU27,Ni,refined_metal,1.0
2071,EU27,Ni,scrap,1.0
2071,EU27,Sn,concentrate,1.0
2071,EU27,Sn,refined_metal,1.0
2071,EU27,Sn,scrap,1.0
2071,EU27,Zn,concentrate,1.0
2071,EU27,Zn,refined_metal,1.0
2071,EU27,Zn,scrap,1.0
2071,ROW,Ni,concentrate,1.0
2071,ROW,Ni,refined_metal,1.0
2071,ROW,Ni,scrap,1.0
2071,ROW,Sn,concentrate,1.0
2071,ROW,Sn,refined_metal,1.0
2071,ROW,Sn,scrap,1.0
2071,ROW,Zn,concentrate,1.0
2071,ROW,Zn,refined_metal,1.0
2071,ROW,Zn,scrap,1.0
2072,CHN,Ni,concentrate,1.0
2072,CHN,Ni,refined_metal,1.0
2072,CHN,Ni,scrap,1.0
2072,CHN,Sn,concentrate,1.0
2072,CHN,Sn,refined_metal,1.0
2072,CHN,Sn,scrap,1.0
2072,CHN,Zn,concentrate,1.0
2072,CHN,Zn,refined_metal,1.0
2072,CHN,Zn,scrap,1.0
2072,EU27,Ni,concentrate,1.0
2072,EU27,Ni,refined_metal,1.0
2072,EU27,Ni,scrap,1.0
2072,EU27,Sn,concentrate,1.0
2072,EU27,Sn,refined_metal,1.0
2072,EU27,Sn,scrap,1.0
2072,EU27,Zn,concentrate,1.0
2072,EU27,Zn,refined_metal,1.0
2072,EU27,Zn,scrap,1.0
2072,ROW,Ni,concentrate,1.0
2072,ROW,Ni,refined_metal,1.0
2072,ROW,Ni,scrap,1.0
2072,ROW,Sn,concentrate,1.0
2072,ROW,Sn,refined_metal,1.0
2072,ROW,Sn,scrap,1.0
2072,ROW,Zn,concentrate,1.0
2072,ROW,Zn,refined_metal,1.0
2072,ROW,Zn,scrap,1.0
2073,CHN,Ni,concentrate,1.0
2073,CHN,Ni,refined_metal,1.0
2073,CHN,Ni,scrap,1.0
2073,CHN,Sn,concentrate,1.0
2073,CHN,Sn,refined_metal,1.0
2073,CHN,Sn,scrap,1.0
2073,CHN,Zn,concentrate,1.0
2073,CHN,Zn,refined_metal,1.0
2073,CHN,Zn,scrap,1.0
2073,EU27,Ni,concentrate,1.0
2073,EU27,Ni,refined_metal,1.0
2073,EU27,Ni,scrap,1.0
2073,EU27,Sn,concentrate,1.0
2073,EU27,Sn,refined_metal,1.0
2073,EU27,Sn,scrap,1.0
2073,EU27,Zn,concentrate,1.0
2073,EU27,Zn,refined_metal,1.0
2073,EU27,Zn,scrap,1.0
2073,ROW,Ni,concentrate,1.0
2073,ROW,Ni,refined_metal,1.0
2073,ROW,Ni,scrap,1.0
2073,ROW,Sn,concentrate,1.0
2073,ROW,Sn,refined_metal,1.0
2073,ROW,Sn,scrap,1.0
2073,ROW,Zn,concentrate,1.0
2073,ROW,Zn,refined_metal,1.0
2073,ROW,Zn,scrap,1.0
2074,CHN,Ni,concentrate,1.0
2074,CHN,Ni,refined_metal,1.0
2074,CHN,Ni,scrap,1.0
2074,CHN,Sn,concentrate,1.0
2074,CHN,Sn,refined_metal,1.0
2074,CHN,Sn,scrap,1.0
2074,CHN,Zn,concentrate,1.0
2074,CHN,Zn,refined_metal,1.0
2074,CHN,Zn,scrap,1.0
2074,EU27,Ni,concentrate,1.0
2074,EU27,Ni,refined_metal,1.0
2074,EU27,Ni,scrap,1.0
2074,EU27,Sn,concentrate,1.0
2074,EU27,Sn,refined_metal,1.0
2074,EU27,Sn,scrap,1.0
2074,EU27,Zn,concentrate,1.0
2074,EU27,Zn,refined_metal,1.0
2074,EU27,Zn,scrap,1.0
2074,ROW,Ni,concentrate,1.0
2074,ROW,Ni,refined_metal,1.0
2074,ROW,Ni,scrap,1.0
2074,ROW,Sn,concentrate,1.0
2074,ROW,Sn,refined_metal,1.0
2074,ROW,Sn,scrap,1.0
2074,ROW,Zn,concentrate,1.0
2074,ROW,Zn,refined_metal,1.0
2074,ROW,Zn,scrap,1.0
2075,CHN,Ni,concentrate,1.0
2075,CHN,Ni,refined_metal,1.0
2075,CHN,Ni,scrap,1.0
2075,CHN,Sn,concentrate,1.0
2075,CHN,Sn,refined_metal,1.0
2075,CHN,Sn,scrap,1.0
2075,CHN,Zn,concentrate,1.0
2075,CHN,Zn,refined_metal,1.0
2075,CHN,Zn,scrap,1.0
2075,EU27,Ni,concentrate,1.0
2075,EU27,Ni,refined_metal,1.0
2075,EU27,Ni,scrap,1.0
2075,EU27,Sn,concentrate,1.0
2075,EU27,Sn,refined_metal,1.0
2075,EU27,Sn,scrap,1.0
2075,EU27,Zn,concentrate,1.0
2075,EU27,Zn,refined_metal,1.0
2075,EU27,Zn,scrap,1.0
2075,ROW,Ni,concentrate,1.0
2075,ROW,Ni,refined_metal,1.0
2075,ROW,Ni,scrap,1.0
2075,ROW,Sn,concentrate,1.0
2075,ROW,Sn,refined_metal,1.0
2075,ROW,Sn,scrap,1.0
2075,ROW,Zn,concentrate,1.0
2075,ROW,Zn,refined_metal,1.0
2075,ROW,Zn,scrap,1.0
2076,CHN,Ni,concentrate,1.0
2076,CHN,Ni,refined_metal,1.0
2076,CHN,Ni,scrap,1.0
2076,CHN,Sn,concentrate,1.0
2076,CHN,Sn,refined_metal,1.0
2076,CHN,Sn,scrap,1.0
2076,CHN,Zn,concentrate,1.0
2076,CHN,Zn,refined_metal,1.0
2076,CHN,Zn,scrap,1.0
2076,EU27,Ni,concentrate,1.0
2076,EU27,Ni,refined_metal,1.0
2076,EU27,Ni,scrap,1.0
2076,EU27,Sn,concentrate,1.0
2076,EU27,Sn,refined_metal,1.0
2076,EU27,Sn,scrap,1.0
2076,EU27,Zn,concentrate,1.0
2076,EU27,Zn,refined_metal,1.0
2076,EU27,Zn,scrap,1.0
2076,ROW,Ni,concentrate,1.0
2076,ROW,Ni,refined_metal,1.0
2076,ROW,Ni,scrap,1.0
2076,ROW,Sn,concentrate,1.0
2076,ROW,Sn,refined_metal,1.0
2076,ROW,Sn,scrap,1.0
2076,ROW,Zn,concentrate,1.0
2076,ROW,Zn,refined_metal,1.0
2076,ROW,Zn,scrap,1.0
2077,CHN,Ni,concentrate,1.0
2077,CHN,Ni,refined_metal,1.0
2077,CHN,Ni,scrap,1.0
2077,CHN,Sn,concentrate,1.0
2077,CHN,Sn,refined_metal,1.0
2077,CHN,Sn,scrap,1.0
2077,CHN,Zn,concentrate,1.0
2077,CHN,Zn,refined_metal,1.0
2077,CHN,Zn,scrap,1.0
2077,EU27,Ni,concentrate,1.0
2077,EU27,Ni,refined_metal,1.0
2077,EU27,Ni,scrap,1.0
2077,EU27,Sn,concentrate,1.0
2077,EU27,Sn,refined_metal,1.0
2077,EU27,Sn,scrap,1.0
2077,EU27,Zn,concentrate,1.0
2077,EU27,Zn,refined_metal,1.0
2077,EU27,Zn,scrap,1.0
2077,ROW,Ni,concentrate,1.0
2077,ROW,Ni,refined_metal,1.0
2077,ROW,Ni,scrap,1.0
2077,ROW,Sn,concentrate,1.0
2077,ROW,Sn,refined_metal,1.0
2077,ROW,Sn,scrap,1.0
2077,ROW,Zn,concentrate,1.0
2077,ROW,Zn,refined_metal,1.0
2077,ROW,Zn,scrap,1.0
2078,CHN,Ni,concentrate,1.0
2078,CHN,Ni,refined_metal,1.0
2078,CHN,Ni,scrap,1.0
2078,CHN,Sn,concentrate,1.0
2078,CHN,Sn,refined_metal,1.0
2078,CHN,Sn,scrap,1.0
2078,CHN,Zn,concentrate,1.0
2078,CHN,Zn,refined_metal,1.0
2078,CHN,Zn,scrap,1.0
2078,EU27,Ni,concentrate,1.0
2078,EU27,Ni,refined_metal,1.0
2078,EU27,Ni,scrap,1.0
2078,EU27,Sn,concentrate,1.0
2078,EU27,Sn,refined_metal,1.0
2078,EU27,Sn,scrap,1.0
2078,EU27,Zn,concentrate,1.0
2078,EU27,Zn,refined_metal,1.0
2078,EU27,Zn,scrap,1.0
2078,ROW,Ni,concentrate,1.0
2078,ROW,Ni,refined_metal,1.0
2078,ROW,Ni,scrap,1.0
2078,ROW,Sn,concentrate,1.0
2078,ROW,Sn,refined_metal,1.0
2078,ROW,Sn,scrap,1.0
2078,ROW,Zn,concentrate,1.0
2078,ROW,Zn,refined_metal,1.0
2078,ROW,Zn,scrap,1.0
2079,CHN,Ni,concentrate,1.0
2079,CHN,Ni,refined_metal,1.0
2079,CHN,Ni,scrap,1.0
2079,CHN,Sn,concentrate,1.0
2079,CHN,Sn,refined_metal,1.0
2079,CHN,Sn,scrap,1.0
2079,CHN,Zn,concentrate,1.0
2079,CHN,Zn,refined_metal,1.0
2079,CHN,Zn,scrap,1.0
2079,EU27,Ni,concentrate,1.0
2079,EU27,Ni,refined_metal,1.0
2079,EU27,Ni,scrap,1.0
2079,EU27,Sn,concentrate,1.0
2079,EU27,Sn,refined_metal,1.0
2079,EU27,Sn,scrap,1.0
2079,EU27,Zn,concentrate,1.0
2079,EU27,Zn,refined_metal,1.0
2079,EU27,Zn,scrap,1.0
2079,ROW,Ni,concentrate,1.0
2079,ROW,Ni,refined_metal,1.0
2079,ROW,Ni,scrap,1.0
2079,ROW,Sn,concentrate,1.0
2079,ROW,Sn,refined_metal,1.0
2079,ROW,Sn,scrap,1.0
2079,ROW,Zn,concentrate,1.0
2079,ROW,Zn,refined_metal,1.0
2079,ROW,Zn,scrap,1.0
2080,CHN,Ni,concentrate,1.0
2080,CHN,Ni,refined_metal,1.0
2080,CHN,Ni,scrap,1.0
2080,CHN,Sn,concentrate,1.0
2080,CHN,Sn,refined_metal,1.0
2080,CHN,Sn,scrap,1.0
2080,CHN,Zn,concentrate,1.0
2080,CHN,Zn,refined_metal,1.0
2080,CHN,Zn,scrap,1.0
2080,EU27,Ni,concentrate,1.0
2080,EU27,Ni,refined_metal,1.0
2080,EU27,Ni,scrap,1.0
2080,EU27,Sn,concentrate,1.0
2080,EU27,Sn,refined_metal,1.0
2080,EU27,Sn,scrap,1.0
2080,EU27,Zn,concentrate,1.0
2080,EU27,Zn,refined_metal,1.0
2080,EU27,Zn,scrap,1.0
2080,ROW,Ni,concentrate,1.0
2080,ROW,Ni,refined_metal,1.0
2080,ROW,Ni,scrap,1.0
2080,ROW,Sn,concentrate,1.0
2080,ROW,Sn,refined_metal,1.0
2080,ROW,Sn,scrap,1.0
2080,ROW,Zn,concentrate,1.0
2080,ROW,Zn,refined_metal,1.0
2080,ROW,Zn,scrap,1.0
2081,CHN,Ni,concentrate,1.0
2081,CHN,Ni,refined_metal,1.0
2081,CHN,Ni,scrap,1.0
2081,CHN,Sn,concentrate,1.0
2081,CHN,Sn,refined_metal,1.0
2081,CHN,Sn,scrap,1.0
2081,CHN,Zn,concentrate,1.0
2081,CHN,Zn,refined_metal,1.0
2081,CHN,Zn,scrap,1.0
2081,EU27,Ni,concentrate,1.0
2081,EU27,Ni,refined_metal,1.0
2081,EU27,Ni,scrap,1.0
2081,EU27,Sn,concentrate,1.0
2081,EU27,Sn,refined_metal,1.0
2081,EU27,Sn,scrap,1.0
2081,EU27,Zn,concentrate,1.0
2081,EU27,Zn,refined_metal,1.0
2081,EU27,Zn,scrap,1.0
2081,ROW,Ni,concentrate,1.0
2081,ROW,Ni,refined_metal,1.0
2081,ROW,Ni,scrap,1.0
2081,ROW,Sn,concentrate,1.0
2081,ROW,Sn,refined_metal,1.0
2081,ROW,Sn,scrap,1.0
2081,ROW,Zn,concentrate,1.0
2081,ROW,Zn,refined_metal,1.0
2081,ROW,Zn,scrap,1.0
2082,CHN,Ni,concentrate,1.0
2082,CHN,Ni,refined_metal,1.0
2082,CHN,Ni,scrap,1.0
2082,CHN,Sn,concentrate,1.0
2082,CHN,Sn,refined_metal,1.0
2082,CHN,Sn,scrap,1.0
2082,CHN,Zn,concentrate,1.0
2082,CHN,Zn,refined_metal,1.0
2082,CHN,Zn,scrap,1.0
2082,EU27,Ni,concentrate,1.0
2082,EU27,Ni,refined_metal,1.0
2082,EU27,Ni,scrap,1.0
2082,EU27,Sn,concentrate,1.0
2082,EU27,Sn,refined_metal,1.0
2082,EU27,Sn,scrap,1.0
2082,EU27,Zn,concentrate,1.0
2082,EU27,Zn,refined_metal,1.0
2082,EU27,Zn,scrap,1.0
2082,ROW,Ni,concentrate,1.0
2082,ROW,Ni,refined_metal,1.0
2082,ROW,Ni,scrap,1.0
2082,ROW,Sn,concentrate,1.0
2082,ROW,Sn,refined_metal,1.0
2082,ROW,Sn,scrap,1.0
2082,ROW,Zn,concentrate,1.0
2082,ROW,Zn,refined_metal,1.0
2082,ROW,Zn,scrap,1.0
2083,CHN,Ni,concentrate,1.0
2083,CHN,Ni,refined_metal,1.0
2083,CHN,Ni,scrap,1.0
2083,CHN,Sn,concentrate,1.0
2083,CHN,Sn,refined_metal,1.0
2083,CHN,Sn,scrap,1.0
2083,CHN,Zn,concentrate,1.0
2083,CHN,Zn,refined_metal,1.0
2083,CHN,Zn,scrap,1.0
2083,EU27,Ni,concentrate,1.0
2083,EU27,Ni,refined_metal,1.0
2083,EU27,Ni,scrap,1.0
2083,EU27,Sn,concentrate,1.0
2083,EU27,Sn,refined_metal,1.0
2083,EU27,Sn,scrap,1.0
2083,EU27,Zn,concentrate,1.0
2083,EU27,Zn,refined_metal,1.0
2083,EU27,Zn,scrap,1.0
2083,ROW,Ni,concentrate,1.0
2083,ROW,Ni,refined_metal,1.0
2083,ROW,Ni,scrap,1.0
2083,ROW,Sn,concentrate,1.0
2083,ROW,Sn,refined_metal,1.0
2083,ROW,Sn,scrap,1.0
2083,ROW,Zn,concentrate,1.0
2083,ROW,Zn,refined_metal,1.0
2083,ROW,Zn,scrap,1.0
2084,CHN,Ni,concentrate,1.0
2084,CHN,Ni,refined_metal,1.0
2084,CHN,Ni,scrap,1.0
2084,CHN,Sn,concentrate,1.0
2084,CHN,Sn,refined_metal,1.0
2084,CHN,Sn,scrap,1.0
2084,CHN,Zn,concentrate,1.0
2084,CHN,Zn,refined_metal,1.0
2084,CHN,Zn,scrap,1.0
2084,EU27,Ni,concentrate,1.0
2084,EU27,Ni,refined_metal,1.0
2084,EU27,Ni,scrap,1.0
2084,EU27,Sn,concentrate,1.0
2084,EU27,Sn,refined_metal,1.0
2084,EU27,Sn,scrap,1.0
2084,EU27,Zn,concentrate,1.0
2084,EU27,Zn,refined_metal,1.0
2084,EU27,Zn,scrap,1.0
2084,ROW,Ni,concentrate,1.0
2084,ROW,Ni,refined_metal,1.0
2084,ROW,Ni,scrap,1.0
2084,ROW,Sn,concentrate,1.0
2084,ROW,Sn,refined_metal,1.0
2084,ROW,Sn,scrap,1.0
2084,ROW,Zn,concentrate,1.0
2084,ROW,Zn,refined_metal,1.0
2084,ROW,Zn,scrap,1.0
2085,CHN,Ni,concentrate,1.0
2085,CHN,Ni,refined_metal,1.0
2085,CHN,Ni,scrap,1.0
2085,CHN,Sn,concentrate,1.0
2085,CHN,Sn,refined_metal,1.0
2085,CHN,Sn,scrap,1.0
2085,CHN,Zn,concentrate,1.0
2085,CHN,Zn,refined_metal,1.0
2085,CHN,Zn,scrap,1.0
2085,EU27,Ni,concentrate,1.0
2085,EU27,Ni,refined_metal,1.0
2085,EU27,Ni,scrap,1.0
2085,EU27,Sn,concentrate,1.0
2085,EU27,Sn,refined_metal,1.0
2085,EU27,Sn,scrap,1.0
2085,EU27,Zn,concentrate,1.0
2085,EU27,Zn,refined_metal,1.0
2085,EU27,Zn,scrap,1.0
2085,ROW,Ni,concentrate,1.0
2085,ROW,Ni,refined_metal,1.0
2085,ROW,Ni,scrap,1.0
2085,ROW,Sn,concentrate,1.0
2085,ROW,Sn,refined_metal,1.0
2085,ROW,Sn,scrap,1.0
2085,ROW,Zn,concentrate,1.0
2085,ROW,Zn,refined_metal,1.0
2085,ROW,Zn,scrap,1.0
2086,CHN,Ni,concentrate,1.0
2086,CHN,Ni,refined_metal,1.0
2086,CHN,Ni,scrap,1.0
2086,CHN,Sn,concentrate,1.0
2086,CHN,Sn,refined_metal,1.0
2086,CHN,Sn,scrap,1.0
2086,CHN,Zn,concentrate,1.0
2086,CHN,Zn,refined_metal,1.0
2086,CHN,Zn,scrap,1.0
2086,EU27,Ni,concentrate,1.0
2086,EU27,Ni,refined_metal,1.0
2086,EU27,Ni,scrap,1.0
2086,EU27,Sn,concentrate,1.0
2086,EU27,Sn,refined_metal,1.0
2086,EU27,Sn,scrap,1.0
2086,EU27,Zn,concentrate,1.0
2086,EU27,Zn,refined_metal,1.0
2086,EU27,Zn,scrap,1.0
2086,ROW,Ni,concentrate,1.0
2086,ROW,Ni,refined_metal,1.0
2086,ROW,Ni,scrap,1.0
2086,ROW,Sn,concentrate,1.0
2086,ROW,Sn,refined_metal,1.0
2086,ROW,Sn,scrap,1.0
2086,ROW,Zn,concentrate,1.0
2086,ROW,Zn,refined_metal,1.0
2086,ROW,Zn,scrap,1.0
2087,CHN,Ni,concentrate,1.0
2087,CHN,Ni,refined_metal,1.0
2087,CHN,Ni,scrap,1.0
